scenario,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
swedish,11.0,0.4385685997197948,0.3650234168911075,0.0948351087517318,1516852384.381392,214511602.37446624,1731363986.7558584,1731363986.755858,0.03487060174525623,0.03599256839817927,0.03673096070259761,0.03735793370402207,0.03772734205028931,0.038811147655184966,0.039394653689974905,0.04023738798176832,0.039192979425143146,0.04031669562069392,0.020119667052293993,0.040116170114408045,0.06005591750371835
swedish,12.0,0.4322437637908576,0.35934643335321464,0.09296801753268669,1523745219.3134017,225122462.18124652,1748867681.4946485,1748867681.4946485,0.034367492534471994,0.03615779585243074,0.03684931573882517,0.03678885284999533,0.03715745495395109,0.039246081142526534,0.039555837575384986,0.04042534122165514,0.03971022417083895,0.040245327407063824,0.020167130808008346,0.04004094132273818,0.06010835844485181
swedish,13.0,0.4264755848688506,0.35406348980772623,0.09125374737441211,1526139899.1256204,236347311.6935497,1762487210.81917,1762487210.8191702,0.033730407470135275,0.03497795028004004,0.036031949616079556,0.03749619049631538,0.03758922794086519,0.038683237125882196,0.03977486682969823,0.04042181401990823,0.03987272270772872,0.04005571939136585,0.019937959080983416,0.03965304620873362,0.060489543556531765
swedish,14.0,0.4212223952863776,0.3491908162779384,0.08967667306953368,1527572233.0779119,250641527.74541414,1778213760.8233259,1778213760.8233266,0.0340785238196786,0.03511737031270461,0.03636843821106196,0.03725107861077043,0.038167829699352764,0.038679768341003,0.04018051115165356,0.040670937124310254,0.04024839369592947,0.0407027691750193,0.020171654148460415,0.0401041138242041,0.06042608792906745
swedish,15.0,0.41657068400333297,0.3448396214726272,0.08830827650683439,1537879446.0964396,263972430.23143938,1801851876.327879,1801851876.3278794,0.034009067988333794,0.03466885253434036,0.036289978962937036,0.03692464254883724,0.03818379595278928,0.03806774187500674,0.03909409046120634,0.04029736321903939,0.039863690598627044,0.041428936211343186,0.019992469476931073,0.03987064126021941,0.05995843692146039
swedish,16.0,0.41225555279977644,0.34070742698133133,0.08700516455375058,1536986681.3522058,275824408.55746084,1812811089.9096663,1812811089.9096665,0.03424397288127259,0.0345614403429375,0.03588914825495195,0.03654849670363693,0.03789122698598977,0.03920445926451946,0.03864278139865139,0.04073875428455861,0.03996670036378846,0.04080563969505765,0.01999235210810314,0.03985661712942259,0.05982528369162884
swedish,17.0,0.40841617665446717,0.3369656565040595,0.08584797938923104,1533701959.7471323,293261968.91024524,1826963928.6573775,1826963928.6573775,0.03399295269665934,0.03432942786750109,0.03582717954241665,0.036994675917502676,0.037920683448504064,0.039157258881031706,0.03962362320917486,0.04067356856793644,0.04095060501072024,0.0415850060257246,0.020191827796354346,0.04016231599520861,0.060043246015316416
swedish,18.0,0.40491754153818893,0.3335169006566882,0.08478332868390524,1531447692.4957154,306233389.9922358,1837681082.4879513,1837681082.4879508,0.03282787364119868,0.03429275518814587,0.035944629969099334,0.03657270419543566,0.03787797193137489,0.03803955285037872,0.04056826485867637,0.04071583104323485,0.04039100106891122,0.04154244051606368,0.0198813895141105,0.03998685369893968,0.059807118087602626
swedish,19.0,0.40178062396307435,0.33032364460318375,0.08380626164139995,1530827375.6740797,322980742.3603279,1853808118.0344076,1853808118.0344071,0.03320706165220766,0.03367545064718614,0.0359062916478544,0.036293913599702195,0.03821830576065998,0.03814824215595387,0.04005401192130564,0.041528839406805046,0.04115898113311155,0.04196763594582674,0.020032104355290892,0.03999651918668054,0.06025084338354315
swedish,20.0,0.39882480526743147,0.327360044717138,0.08280059688402665,1535429445.5728207,337384511.0312479,1872813956.6040688,1872813956.6040688,0.03351448394312338,0.03347572291631435,0.03674929412779542,0.03694309798076323,0.03721979237399181,0.03846009740324136,0.04003642766058219,0.04144225509817328,0.04071208311914655,0.042316618979725856,0.020265039587928788,0.039994742354760644,0.060260093830877444
swedish,21.0,0.39618055889274406,0.32460721711776624,0.08186756841710754,1533308105.8702877,352343697.12667066,1885651802.9969583,1885651802.9969575,0.032301349678027086,0.03328161463053417,0.035868270252531274,0.03627703738119931,0.03786816653652083,0.03861714505523305,0.039673757322257405,0.04154406375532575,0.041064846473315854,0.04221499997687904,0.020008796954907745,0.03988376788861893,0.059842072573688024
swedish,22.0,0.3937760367810592,0.32210228924693973,0.08101178179375619,1533148997.847625,368489170.9137594,1901638168.7613845,1901638168.761385,0.032616585232426144,0.032826200811668524,0.03556532162410296,0.036842622427459594,0.03765157000577521,0.03865299857475776,0.03915045816372754,0.04193561680807258,0.04034545690634404,0.042560162545683906,0.020009183233879776,0.03980960189311377,0.0597442252836177
swedish,23.0,0.39162062244916584,0.3198167564560529,0.08027923512054427,1541162646.3338394,390338042.0350278,1931500688.3688674,1931500688.3688674,0.03235800429522878,0.03267473361796908,0.03656452649021201,0.03682585680278311,0.038210110625107915,0.03963020297862121,0.04003403746943925,0.041882500765644974,0.040815733603574184,0.043253650348552254,0.02035392040987248,0.04032805620748394,0.05998194467795057
swedish,24.0,0.3896560713340562,0.3176186047138134,0.07951848943897996,1544253864.3130746,405521048.8575016,1949774913.170576,1949774913.1705756,0.0316762622818463,0.03293238747989524,0.035502870463087616,0.03695368954707168,0.03796498933626389,0.03871961377079695,0.040491667906131464,0.04159679604753687,0.041464940910313275,0.04299201208524525,0.02024104110027176,0.03998824810966735,0.06002407746366762
swedish,25.0,0.387945514838568,0.3156620906865859,0.07887598250996865,1539256219.3602722,424878377.6133431,1964134596.9736152,1964134596.9736154,0.03168125600924354,0.03225152741966152,0.03562733881829714,0.03634900018901993,0.03730069945447778,0.03911286826020249,0.040660906654046904,0.04145687282966838,0.041950312797726014,0.04336216614849744,0.0201770281723297,0.040029619561346555,0.05974471661362902
swedish,26.0,0.38638580735344696,0.3138474652513363,0.07822808382198668,1540628970.2172298,442909354.3657282,1983538324.5829582,1983538324.5829582,0.03161454675114985,0.03236335936711745,0.035415836837030465,0.03599575769552567,0.037110841947221855,0.038883440235958786,0.04040766569749063,0.04214950320934136,0.04177086760215984,0.0437062201429759,0.020146540078970987,0.03984533033210912,0.06008515575015665
swedish,27.0,0.38497041962062917,0.3121930481397292,0.07758138261743154,1540244676.053815,461877389.1216837,2002122065.1754985,2002122065.175498,0.03161564425949348,0.032798816071891695,0.03556257300874648,0.03609746462498002,0.03726271412758165,0.0390010747271444,0.040066925575072264,0.041684658842137186,0.04169814416297157,0.043795852628794096,0.019906610829769848,0.0401317281961095,0.059812611960616206
swedish,28.0,0.38383958733354384,0.31075193918661886,0.07713470658893565,1544610256.9946814,484691800.3970174,2029302057.3916988,2029302057.3916988,0.030314135256790435,0.03227267426532826,0.03469266314782739,0.03623225051355519,0.03702441761341402,0.039058683473813784,0.0400658912145604,0.041964845675389356,0.042297801744594105,0.04439681111103272,0.01982964419230014,0.03989586193128185,0.05988632026041299
swedish,29.0,0.38283361197268406,0.3094364896586894,0.07670299097642057,1532607361.2905912,503781859.2613478,2036389220.551939,2036389220.5519385,0.030450299038887373,0.031820819745205536,0.03480864566714563,0.03584985624654672,0.036700956428529774,0.03903742053960783,0.0402716869387312,0.04235790597888489,0.0421207541422165,0.04426589156335636,0.019487326489386357,0.039878485870979315,0.06012838523646231
swedish,30.0,0.38197083727820647,0.30824114401538294,0.07624120267234513,1537225540.0543256,527660605.1995686,2064886145.253894,2064886145.2538943,0.029633805654483994,0.03302067180959139,0.03441122989584592,0.03639037607654248,0.03672618340101358,0.03911069211263312,0.0403931844744162,0.04217591439317369,0.04254416642455581,0.044996278467775444,0.01994144165863159,0.039968775113777194,0.06007780572108922
